StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,63,Clayton,I) (Dem,Tasha M. Mosley,Absentee by Mail Votes,28512
13,63,Clayton,I) (Dem,Tasha M. Mosley,Advanced Voting Votes,54528
13,63,Clayton,I) (Dem,Tasha M. Mosley,Election Day Votes,18632
13,63,Clayton,I) (Dem,Tasha M. Mosley,Provisional Votes,425
13,63,Clayton,I) (Dem,Tasha M. Mosley,TOTAL VOTES,102097
