StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,117,Forsyth,I) (Rep,Penny A. Penn,Absentee by Mail Votes,22019
13,117,Forsyth,I) (Rep,Penny A. Penn,Advanced Voting Votes,74082
13,117,Forsyth,I) (Rep,Penny A. Penn,Election Day Votes,11988
13,117,Forsyth,I) (Rep,Penny A. Penn,Provisional Votes,43
13,117,Forsyth,I) (Rep,Penny A. Penn,TOTAL VOTES,108132
