StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,151,Henry,I) (Dem,Darius Pattillo,Absentee by Mail Votes,23682
13,151,Henry,I) (Dem,Darius Pattillo,Advanced Voting Votes,58108
13,151,Henry,I) (Dem,Darius Pattillo,Election Day Votes,12530
13,151,Henry,I) (Dem,Darius Pattillo,Provisional Votes,79
13,151,Henry,I) (Dem,Darius Pattillo,TOTAL VOTES,94399
