StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,211,Morgan,I) (Rep,Dave Belton,Absentee by Mail Votes,1366
13,211,Morgan,I) (Rep,Dave Belton,Advanced Voting Votes,6280
13,211,Morgan,I) (Rep,Dave Belton,Election Day Votes,2183
13,211,Morgan,I) (Rep,Dave Belton,Provisional Votes,3
13,211,Morgan,I) (Rep,Dave Belton,TOTAL VOTES,9832
13,217,Newton,I) (Rep,Dave Belton,Absentee by Mail Votes,3492
13,217,Newton,I) (Rep,Dave Belton,Advanced Voting Votes,5035
13,217,Newton,I) (Rep,Dave Belton,Election Day Votes,7727
13,217,Newton,I) (Rep,Dave Belton,Provisional Votes,6
13,217,Newton,I) (Rep,Dave Belton,TOTAL VOTES,16260
