StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,73,Columbia,I) (Rep,Mark Newton,Absentee by Mail Votes,2691
13,73,Columbia,I) (Rep,Mark Newton,Advanced Voting Votes,6830
13,73,Columbia,I) (Rep,Mark Newton,Election Day Votes,4147
13,73,Columbia,I) (Rep,Mark Newton,Provisional Votes,11
13,73,Columbia,I) (Rep,Mark Newton,TOTAL VOTES,13679
13,245,Richmond,I) (Rep,Mark Newton,Absentee by Mail Votes,2694
13,245,Richmond,I) (Rep,Mark Newton,Advanced Voting Votes,4845
13,245,Richmond,I) (Rep,Mark Newton,Election Day Votes,2209
13,245,Richmond,I) (Rep,Mark Newton,Provisional Votes,0
13,245,Richmond,I) (Rep,Mark Newton,TOTAL VOTES,9748
