StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,109,Evans,I) (Rep,William ""Bill"" Werkheiser,Absentee by Mail Votes,630
13,109,Evans,I) (Rep,William ""Bill"" Werkheiser,Advanced Voting Votes,2223
13,109,Evans,I) (Rep,William ""Bill"" Werkheiser,Election Day Votes,591
13,109,Evans,I) (Rep,William ""Bill"" Werkheiser,Provisional Votes,0
13,109,Evans,I) (Rep,William ""Bill"" Werkheiser,TOTAL VOTES,3444
13,267,Tattnall,I) (Rep,William ""Bill"" Werkheiser,Absentee by Mail Votes,1009
13,267,Tattnall,I) (Rep,William ""Bill"" Werkheiser,Advanced Voting Votes,4072
13,267,Tattnall,I) (Rep,William ""Bill"" Werkheiser,Election Day Votes,1702
13,267,Tattnall,I) (Rep,William ""Bill"" Werkheiser,Provisional Votes,0
13,267,Tattnall,I) (Rep,William ""Bill"" Werkheiser,TOTAL VOTES,6783
13,305,Wayne,I) (Rep,William ""Bill"" Werkheiser,Absentee by Mail Votes,972
13,305,Wayne,I) (Rep,William ""Bill"" Werkheiser,Advanced Voting Votes,3842
13,305,Wayne,I) (Rep,William ""Bill"" Werkheiser,Election Day Votes,1155
13,305,Wayne,I) (Rep,William ""Bill"" Werkheiser,Provisional Votes,3
13,305,Wayne,I) (Rep,William ""Bill"" Werkheiser,TOTAL VOTES,5972
