StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,133,Greene,I) (Rep,Trey Rhodes,Absentee by Mail Votes,2017
13,133,Greene,I) (Rep,Trey Rhodes,Advanced Voting Votes,6069
13,133,Greene,I) (Rep,Trey Rhodes,Election Day Votes,1226
13,133,Greene,I) (Rep,Trey Rhodes,Provisional Votes,6
13,133,Greene,I) (Rep,Trey Rhodes,TOTAL VOTES,9318
13,221,Oglethorpe,I) (Rep,Trey Rhodes,Absentee by Mail Votes,1225
13,221,Oglethorpe,I) (Rep,Trey Rhodes,Advanced Voting Votes,4010
13,221,Oglethorpe,I) (Rep,Trey Rhodes,Election Day Votes,1251
13,221,Oglethorpe,I) (Rep,Trey Rhodes,Provisional Votes,2
13,221,Oglethorpe,I) (Rep,Trey Rhodes,TOTAL VOTES,6488
13,237,Putnam,I) (Rep,Trey Rhodes,Absentee by Mail Votes,1523
13,237,Putnam,I) (Rep,Trey Rhodes,Advanced Voting Votes,3797
13,237,Putnam,I) (Rep,Trey Rhodes,Election Day Votes,1150
13,237,Putnam,I) (Rep,Trey Rhodes,Provisional Votes,0
13,237,Putnam,I) (Rep,Trey Rhodes,TOTAL VOTES,6470
13,265,Taliaferro,I) (Rep,Trey Rhodes,Absentee by Mail Votes,103
13,265,Taliaferro,I) (Rep,Trey Rhodes,Advanced Voting Votes,269
13,265,Taliaferro,I) (Rep,Trey Rhodes,Election Day Votes,139
13,265,Taliaferro,I) (Rep,Trey Rhodes,Provisional Votes,0
13,265,Taliaferro,I) (Rep,Trey Rhodes,TOTAL VOTES,511
13,317,Wilkes,I) (Rep,Trey Rhodes,Absentee by Mail Votes,464
13,317,Wilkes,I) (Rep,Trey Rhodes,Advanced Voting Votes,1319
13,317,Wilkes,I) (Rep,Trey Rhodes,Election Day Votes,671
13,317,Wilkes,I) (Rep,Trey Rhodes,Provisional Votes,6
13,317,Wilkes,I) (Rep,Trey Rhodes,TOTAL VOTES,2460
