StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,39,Camden,I) (Rep,Steven Sainz,Absentee by Mail Votes,2897
13,39,Camden,I) (Rep,Steven Sainz,Advanced Voting Votes,9464
13,39,Camden,I) (Rep,Steven Sainz,Election Day Votes,3574
13,39,Camden,I) (Rep,Steven Sainz,Provisional Votes,4
13,39,Camden,I) (Rep,Steven Sainz,TOTAL VOTES,15939
13,49,Charlton,I) (Rep,Steven Sainz,Absentee by Mail Votes,43
13,49,Charlton,I) (Rep,Steven Sainz,Advanced Voting Votes,215
13,49,Charlton,I) (Rep,Steven Sainz,Election Day Votes,165
13,49,Charlton,I) (Rep,Steven Sainz,Provisional Votes,1
13,49,Charlton,I) (Rep,Steven Sainz,TOTAL VOTES,424
13,299,Ware,I) (Rep,Steven Sainz,Absentee by Mail Votes,682
13,299,Ware,I) (Rep,Steven Sainz,Advanced Voting Votes,2543
13,299,Ware,I) (Rep,Steven Sainz,Election Day Votes,719
13,299,Ware,I) (Rep,Steven Sainz,Provisional Votes,0
13,299,Ware,I) (Rep,Steven Sainz,TOTAL VOTES,3944
