StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,145,Harris,I) (Dem,Debbie G. Buckner,Absentee by Mail Votes,513
13,145,Harris,I) (Dem,Debbie G. Buckner,Advanced Voting Votes,662
13,145,Harris,I) (Dem,Debbie G. Buckner,Election Day Votes,679
13,145,Harris,I) (Dem,Debbie G. Buckner,Provisional Votes,2
13,145,Harris,I) (Dem,Debbie G. Buckner,TOTAL VOTES,1856
13,199,Meriwether,I) (Dem,Debbie G. Buckner,Absentee by Mail Votes,1275
13,199,Meriwether,I) (Dem,Debbie G. Buckner,Advanced Voting Votes,2171
13,199,Meriwether,I) (Dem,Debbie G. Buckner,Election Day Votes,1660
13,199,Meriwether,I) (Dem,Debbie G. Buckner,Provisional Votes,1
13,199,Meriwether,I) (Dem,Debbie G. Buckner,TOTAL VOTES,5107
13,215,Muscogee,I) (Dem,Debbie G. Buckner,Absentee by Mail Votes,3964
13,215,Muscogee,I) (Dem,Debbie G. Buckner,Advanced Voting Votes,6820
13,215,Muscogee,I) (Dem,Debbie G. Buckner,Election Day Votes,1429
13,215,Muscogee,I) (Dem,Debbie G. Buckner,Provisional Votes,1
13,215,Muscogee,I) (Dem,Debbie G. Buckner,TOTAL VOTES,12214
13,263,Talbot,I) (Dem,Debbie G. Buckner,Absentee by Mail Votes,1025
13,263,Talbot,I) (Dem,Debbie G. Buckner,Advanced Voting Votes,994
13,263,Talbot,I) (Dem,Debbie G. Buckner,Election Day Votes,828
13,263,Talbot,I) (Dem,Debbie G. Buckner,Provisional Votes,1
13,263,Talbot,I) (Dem,Debbie G. Buckner,TOTAL VOTES,2848
