StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,67,Cobb,Dem,Luisa Wakeman,Absentee by Mail Votes,7388
13,67,Cobb,Dem,Luisa Wakeman,Advanced Voting Votes,6108
13,67,Cobb,Dem,Luisa Wakeman,Election Day Votes,1951
13,67,Cobb,Dem,Luisa Wakeman,Provisional Votes,5
13,67,Cobb,Dem,Luisa Wakeman,TOTAL VOTES,15452
13,67,Cobb,I) (Rep,Sharon Cooper,Absentee by Mail Votes,5942
13,67,Cobb,I) (Rep,Sharon Cooper,Advanced Voting Votes,6352
13,67,Cobb,I) (Rep,Sharon Cooper,Election Day Votes,3628
13,67,Cobb,I) (Rep,Sharon Cooper,Provisional Votes,6
13,67,Cobb,I) (Rep,Sharon Cooper,TOTAL VOTES,15928
