StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,67,Cobb,I) (Rep,Matt Dollar,Absentee by Mail Votes,7024
13,67,Cobb,I) (Rep,Matt Dollar,Advanced Voting Votes,7348
13,67,Cobb,I) (Rep,Matt Dollar,Election Day Votes,3891
13,67,Cobb,I) (Rep,Matt Dollar,Provisional Votes,9
13,67,Cobb,I) (Rep,Matt Dollar,TOTAL VOTES,18272
13,67,Cobb,Dem,Sara Tindall Ghazal,Absentee by Mail Votes,7902
13,67,Cobb,Dem,Sara Tindall Ghazal,Advanced Voting Votes,4427
13,67,Cobb,Dem,Sara Tindall Ghazal,Election Day Votes,1225
13,67,Cobb,Dem,Sara Tindall Ghazal,Provisional Votes,4
13,67,Cobb,Dem,Sara Tindall Ghazal,TOTAL VOTES,13558
13,121,Fulton,I) (Rep,Matt Dollar,Absentee by Mail Votes,334
13,121,Fulton,I) (Rep,Matt Dollar,Advanced Voting Votes,755
13,121,Fulton,I) (Rep,Matt Dollar,Election Day Votes,182
13,121,Fulton,I) (Rep,Matt Dollar,Provisional Votes,6
13,121,Fulton,I) (Rep,Matt Dollar,TOTAL VOTES,1277
13,121,Fulton,Dem,Sara Tindall Ghazal,Absentee by Mail Votes,735
13,121,Fulton,Dem,Sara Tindall Ghazal,Advanced Voting Votes,1454
13,121,Fulton,Dem,Sara Tindall Ghazal,Election Day Votes,248
13,121,Fulton,Dem,Sara Tindall Ghazal,Provisional Votes,11
13,121,Fulton,Dem,Sara Tindall Ghazal,TOTAL VOTES,2448
