StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,129,Gordon,Dem,Kayla Hollifield,Absentee by Mail Votes,172
13,129,Gordon,Dem,Kayla Hollifield,Advanced Voting Votes,168
13,129,Gordon,Dem,Kayla Hollifield,Election Day Votes,145
13,129,Gordon,Dem,Kayla Hollifield,Provisional Votes,0
13,129,Gordon,Dem,Kayla Hollifield,TOTAL VOTES,485
13,129,Gordon,I) (Rep,Rick Jasperse,Absentee by Mail Votes,440
13,129,Gordon,I) (Rep,Rick Jasperse,Advanced Voting Votes,1277
13,129,Gordon,I) (Rep,Rick Jasperse,Election Day Votes,1566
13,129,Gordon,I) (Rep,Rick Jasperse,Provisional Votes,1
13,129,Gordon,I) (Rep,Rick Jasperse,TOTAL VOTES,3284
13,213,Murray,Dem,Kayla Hollifield,Absentee by Mail Votes,326
13,213,Murray,Dem,Kayla Hollifield,Advanced Voting Votes,562
13,213,Murray,Dem,Kayla Hollifield,Election Day Votes,231
13,213,Murray,Dem,Kayla Hollifield,Provisional Votes,0
13,213,Murray,Dem,Kayla Hollifield,TOTAL VOTES,1119
13,213,Murray,I) (Rep,Rick Jasperse,Absentee by Mail Votes,620
13,213,Murray,I) (Rep,Rick Jasperse,Advanced Voting Votes,3244
13,213,Murray,I) (Rep,Rick Jasperse,Election Day Votes,1335
13,213,Murray,I) (Rep,Rick Jasperse,Provisional Votes,0
13,213,Murray,I) (Rep,Rick Jasperse,TOTAL VOTES,5199
13,227,Pickens,Dem,Kayla Hollifield,Absentee by Mail Votes,957
13,227,Pickens,Dem,Kayla Hollifield,Advanced Voting Votes,1011
13,227,Pickens,Dem,Kayla Hollifield,Election Day Votes,699
13,227,Pickens,Dem,Kayla Hollifield,Provisional Votes,1
13,227,Pickens,Dem,Kayla Hollifield,TOTAL VOTES,2668
13,227,Pickens,I) (Rep,Rick Jasperse,Absentee by Mail Votes,1922
13,227,Pickens,I) (Rep,Rick Jasperse,Advanced Voting Votes,6273
13,227,Pickens,I) (Rep,Rick Jasperse,Election Day Votes,5949
13,227,Pickens,I) (Rep,Rick Jasperse,Provisional Votes,6
13,227,Pickens,I) (Rep,Rick Jasperse,TOTAL VOTES,14150
