StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,167,Johnson,I) (Rep,Matt Hatchett,Absentee by Mail Votes,203
13,167,Johnson,I) (Rep,Matt Hatchett,Advanced Voting Votes,986
13,167,Johnson,I) (Rep,Matt Hatchett,Election Day Votes,576
13,167,Johnson,I) (Rep,Matt Hatchett,Provisional Votes,0
13,167,Johnson,I) (Rep,Matt Hatchett,TOTAL VOTES,1765
13,175,Laurens,I) (Rep,Matt Hatchett,Absentee by Mail Votes,3182
13,175,Laurens,I) (Rep,Matt Hatchett,Advanced Voting Votes,7167
13,175,Laurens,I) (Rep,Matt Hatchett,Election Day Votes,5607
13,175,Laurens,I) (Rep,Matt Hatchett,Provisional Votes,3
13,175,Laurens,I) (Rep,Matt Hatchett,TOTAL VOTES,15959
13,283,Treutlen,I) (Rep,Matt Hatchett,Absentee by Mail Votes,386
13,283,Treutlen,I) (Rep,Matt Hatchett,Advanced Voting Votes,1570
13,283,Treutlen,I) (Rep,Matt Hatchett,Election Day Votes,459
13,283,Treutlen,I) (Rep,Matt Hatchett,Provisional Votes,0
13,283,Treutlen,I) (Rep,Matt Hatchett,TOTAL VOTES,2415
