StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,71,Colquitt,I) (Rep,Joe Campbell,Absentee by Mail Votes,462
13,71,Colquitt,I) (Rep,Joe Campbell,Advanced Voting Votes,1829
13,71,Colquitt,I) (Rep,Joe Campbell,Election Day Votes,1788
13,71,Colquitt,I) (Rep,Joe Campbell,Provisional Votes,6
13,71,Colquitt,I) (Rep,Joe Campbell,TOTAL VOTES,4085
13,87,Decatur,I) (Rep,Joe Campbell,Absentee by Mail Votes,958
13,87,Decatur,I) (Rep,Joe Campbell,Advanced Voting Votes,4049
13,87,Decatur,I) (Rep,Joe Campbell,Election Day Votes,1083
13,87,Decatur,I) (Rep,Joe Campbell,Provisional Votes,3
13,87,Decatur,I) (Rep,Joe Campbell,TOTAL VOTES,6093
13,205,Mitchell,I) (Rep,Joe Campbell,Absentee by Mail Votes,1360
13,205,Mitchell,I) (Rep,Joe Campbell,Advanced Voting Votes,3545
13,205,Mitchell,I) (Rep,Joe Campbell,Election Day Votes,2007
13,205,Mitchell,I) (Rep,Joe Campbell,Provisional Votes,6
13,205,Mitchell,I) (Rep,Joe Campbell,TOTAL VOTES,6918
