StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,89,DeKalb,Rep,Alan Cole,Absentee by Mail Votes,2065
13,89,DeKalb,Rep,Alan Cole,Advanced Voting Votes,5104
13,89,DeKalb,Rep,Alan Cole,Election Day Votes,1509
13,89,DeKalb,Rep,Alan Cole,Provisional Votes,13
13,89,DeKalb,Rep,Alan Cole,TOTAL VOTES,8691
13,89,DeKalb,I) (Dem,Matthew Wilson,Absentee by Mail Votes,4988
13,89,DeKalb,I) (Dem,Matthew Wilson,Advanced Voting Votes,6557
13,89,DeKalb,I) (Dem,Matthew Wilson,Election Day Votes,931
13,89,DeKalb,I) (Dem,Matthew Wilson,Provisional Votes,21
13,89,DeKalb,I) (Dem,Matthew Wilson,TOTAL VOTES,12497
13,121,Fulton,Rep,Alan Cole,Absentee by Mail Votes,852
13,121,Fulton,Rep,Alan Cole,Advanced Voting Votes,2115
13,121,Fulton,Rep,Alan Cole,Election Day Votes,492
13,121,Fulton,Rep,Alan Cole,Provisional Votes,21
13,121,Fulton,Rep,Alan Cole,TOTAL VOTES,3480
13,121,Fulton,I) (Dem,Matthew Wilson,Absentee by Mail Votes,1598
13,121,Fulton,I) (Dem,Matthew Wilson,Advanced Voting Votes,2847
13,121,Fulton,I) (Dem,Matthew Wilson,Election Day Votes,375
13,121,Fulton,I) (Dem,Matthew Wilson,Provisional Votes,26
13,121,Fulton,I) (Dem,Matthew Wilson,TOTAL VOTES,4846
