StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,77,Coweta,Dem,Jill  Prouty,Absentee by Mail Votes,3010
13,77,Coweta,Dem,Jill  Prouty,Advanced Voting Votes,3460
13,77,Coweta,Dem,Jill  Prouty,Election Day Votes,1507
13,77,Coweta,Dem,Jill  Prouty,Provisional Votes,6
13,77,Coweta,Dem,Jill  Prouty,TOTAL VOTES,7983
13,77,Coweta,I) (Rep,Philip Singleton,Absentee by Mail Votes,4154
13,77,Coweta,I) (Rep,Philip Singleton,Advanced Voting Votes,11861
13,77,Coweta,I) (Rep,Philip Singleton,Election Day Votes,7622
13,77,Coweta,I) (Rep,Philip Singleton,Provisional Votes,2
13,77,Coweta,I) (Rep,Philip Singleton,TOTAL VOTES,23639
13,113,Fayette,Dem,Jill  Prouty,Absentee by Mail Votes,481
13,113,Fayette,Dem,Jill  Prouty,Advanced Voting Votes,926
13,113,Fayette,Dem,Jill  Prouty,Election Day Votes,167
13,113,Fayette,Dem,Jill  Prouty,Provisional Votes,0
13,113,Fayette,Dem,Jill  Prouty,TOTAL VOTES,1574
13,113,Fayette,I) (Rep,Philip Singleton,Absentee by Mail Votes,345
13,113,Fayette,I) (Rep,Philip Singleton,Advanced Voting Votes,1284
13,113,Fayette,I) (Rep,Philip Singleton,Election Day Votes,260
13,113,Fayette,I) (Rep,Philip Singleton,Provisional Votes,0
13,113,Fayette,I) (Rep,Philip Singleton,TOTAL VOTES,1889
