StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,55,Chattooga,I) (Rep,Eddie Lumsden,Absentee by Mail Votes,1122
13,55,Chattooga,I) (Rep,Eddie Lumsden,Advanced Voting Votes,4449
13,55,Chattooga,I) (Rep,Eddie Lumsden,Election Day Votes,2410
13,55,Chattooga,I) (Rep,Eddie Lumsden,Provisional Votes,4
13,55,Chattooga,I) (Rep,Eddie Lumsden,TOTAL VOTES,7985
13,55,Chattooga,Dem,Jonathan Gilreath-Harvey,Absentee by Mail Votes,615
13,55,Chattooga,Dem,Jonathan Gilreath-Harvey,Advanced Voting Votes,774
13,55,Chattooga,Dem,Jonathan Gilreath-Harvey,Election Day Votes,366
13,55,Chattooga,Dem,Jonathan Gilreath-Harvey,Provisional Votes,2
13,55,Chattooga,Dem,Jonathan Gilreath-Harvey,TOTAL VOTES,1757
13,115,Floyd,I) (Rep,Eddie Lumsden,Absentee by Mail Votes,1405
13,115,Floyd,I) (Rep,Eddie Lumsden,Advanced Voting Votes,4663
13,115,Floyd,I) (Rep,Eddie Lumsden,Election Day Votes,3100
13,115,Floyd,I) (Rep,Eddie Lumsden,Provisional Votes,46
13,115,Floyd,I) (Rep,Eddie Lumsden,TOTAL VOTES,9214
13,115,Floyd,Dem,Jonathan Gilreath-Harvey,Absentee by Mail Votes,731
13,115,Floyd,Dem,Jonathan Gilreath-Harvey,Advanced Voting Votes,983
13,115,Floyd,Dem,Jonathan Gilreath-Harvey,Election Day Votes,500
13,115,Floyd,Dem,Jonathan Gilreath-Harvey,Provisional Votes,7
13,115,Floyd,Dem,Jonathan Gilreath-Harvey,TOTAL VOTES,2221
