StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,89,DeKalb,I) (Dem,Scott Holcomb,Absentee by Mail Votes,5551
13,89,DeKalb,I) (Dem,Scott Holcomb,Advanced Voting Votes,8430
13,89,DeKalb,I) (Dem,Scott Holcomb,Election Day Votes,2166
13,89,DeKalb,I) (Dem,Scott Holcomb,Provisional Votes,24
13,89,DeKalb,I) (Dem,Scott Holcomb,TOTAL VOTES,16171
13,135,Gwinnett,I) (Dem,Scott Holcomb,Absentee by Mail Votes,366
13,135,Gwinnett,I) (Dem,Scott Holcomb,Advanced Voting Votes,565
13,135,Gwinnett,I) (Dem,Scott Holcomb,Election Day Votes,301
13,135,Gwinnett,I) (Dem,Scott Holcomb,Provisional Votes,1
13,135,Gwinnett,I) (Dem,Scott Holcomb,TOTAL VOTES,1233
