StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,97,Douglas,Dem,Mandisha A. Thomas,Absentee by Mail Votes,1065
13,97,Douglas,Dem,Mandisha A. Thomas,Advanced Voting Votes,2155
13,97,Douglas,Dem,Mandisha A. Thomas,Election Day Votes,440
13,97,Douglas,Dem,Mandisha A. Thomas,Provisional Votes,0
13,97,Douglas,Dem,Mandisha A. Thomas,TOTAL VOTES,3660
13,121,Fulton,Dem,Mandisha A. Thomas,Absentee by Mail Votes,5639
13,121,Fulton,Dem,Mandisha A. Thomas,Advanced Voting Votes,14902
13,121,Fulton,Dem,Mandisha A. Thomas,Election Day Votes,2183
13,121,Fulton,Dem,Mandisha A. Thomas,Provisional Votes,121
13,121,Fulton,Dem,Mandisha A. Thomas,TOTAL VOTES,22845
