StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,97,Douglas,Rep,Jason C. Jones,Absentee by Mail Votes,1497
13,97,Douglas,Rep,Jason C. Jones,Advanced Voting Votes,3432
13,97,Douglas,Rep,Jason C. Jones,Election Day Votes,978
13,97,Douglas,Rep,Jason C. Jones,Provisional Votes,1
13,97,Douglas,Rep,Jason C. Jones,TOTAL VOTES,5908
13,97,Douglas,I) (Dem,Kimberly Alexander,Absentee by Mail Votes,5219
13,97,Douglas,I) (Dem,Kimberly Alexander,Advanced Voting Votes,8501
13,97,Douglas,I) (Dem,Kimberly Alexander,Election Day Votes,2142
13,97,Douglas,I) (Dem,Kimberly Alexander,Provisional Votes,26
13,97,Douglas,I) (Dem,Kimberly Alexander,TOTAL VOTES,15888
13,223,Paulding,Rep,Jason C. Jones,Absentee by Mail Votes,657
13,223,Paulding,Rep,Jason C. Jones,Advanced Voting Votes,2541
13,223,Paulding,Rep,Jason C. Jones,Election Day Votes,487
13,223,Paulding,Rep,Jason C. Jones,Provisional Votes,0
13,223,Paulding,Rep,Jason C. Jones,TOTAL VOTES,3685
13,223,Paulding,I) (Dem,Kimberly Alexander,Absentee by Mail Votes,1124
13,223,Paulding,I) (Dem,Kimberly Alexander,Advanced Voting Votes,1829
13,223,Paulding,I) (Dem,Kimberly Alexander,Election Day Votes,409
13,223,Paulding,I) (Dem,Kimberly Alexander,Provisional Votes,0
13,223,Paulding,I) (Dem,Kimberly Alexander,TOTAL VOTES,3362
