StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,5,Bacon,I) (Rep,Dominic LaRiccia,Absentee by Mail Votes,466
13,5,Bacon,I) (Rep,Dominic LaRiccia,Advanced Voting Votes,2959
13,5,Bacon,I) (Rep,Dominic LaRiccia,Election Day Votes,396
13,5,Bacon,I) (Rep,Dominic LaRiccia,Provisional Votes,2
13,5,Bacon,I) (Rep,Dominic LaRiccia,TOTAL VOTES,3823
13,5,Bacon,Dem,Michael ""Buckle"" Moore,Absentee by Mail Votes,172
13,5,Bacon,Dem,Michael ""Buckle"" Moore,Advanced Voting Votes,278
13,5,Bacon,Dem,Michael ""Buckle"" Moore,Election Day Votes,146
13,5,Bacon,Dem,Michael ""Buckle"" Moore,Provisional Votes,0
13,5,Bacon,Dem,Michael ""Buckle"" Moore,TOTAL VOTES,596
13,69,Coffee,I) (Rep,Dominic LaRiccia,Absentee by Mail Votes,782
13,69,Coffee,I) (Rep,Dominic LaRiccia,Advanced Voting Votes,5610
13,69,Coffee,I) (Rep,Dominic LaRiccia,Election Day Votes,1791
13,69,Coffee,I) (Rep,Dominic LaRiccia,Provisional Votes,6
13,69,Coffee,I) (Rep,Dominic LaRiccia,TOTAL VOTES,8189
13,69,Coffee,Dem,Michael ""Buckle"" Moore,Absentee by Mail Votes,860
13,69,Coffee,Dem,Michael ""Buckle"" Moore,Advanced Voting Votes,2259
13,69,Coffee,Dem,Michael ""Buckle"" Moore,Election Day Votes,1024
13,69,Coffee,Dem,Michael ""Buckle"" Moore,Provisional Votes,1
13,69,Coffee,Dem,Michael ""Buckle"" Moore,TOTAL VOTES,4144
13,161,Jeff Davis,I) (Rep,Dominic LaRiccia,Absentee by Mail Votes,208
13,161,Jeff Davis,I) (Rep,Dominic LaRiccia,Advanced Voting Votes,992
13,161,Jeff Davis,I) (Rep,Dominic LaRiccia,Election Day Votes,547
13,161,Jeff Davis,I) (Rep,Dominic LaRiccia,Provisional Votes,0
13,161,Jeff Davis,I) (Rep,Dominic LaRiccia,TOTAL VOTES,1747
13,161,Jeff Davis,Dem,Michael ""Buckle"" Moore,Absentee by Mail Votes,93
13,161,Jeff Davis,Dem,Michael ""Buckle"" Moore,Advanced Voting Votes,156
13,161,Jeff Davis,Dem,Michael ""Buckle"" Moore,Election Day Votes,85
13,161,Jeff Davis,Dem,Michael ""Buckle"" Moore,Provisional Votes,0
13,161,Jeff Davis,Dem,Michael ""Buckle"" Moore,TOTAL VOTES,334
