StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,77,Coweta,Dem,Fred Rovner,Absentee by Mail Votes,658
13,77,Coweta,Dem,Fred Rovner,Advanced Voting Votes,599
13,77,Coweta,Dem,Fred Rovner,Election Day Votes,274
13,77,Coweta,Dem,Fred Rovner,Provisional Votes,1
13,77,Coweta,Dem,Fred Rovner,TOTAL VOTES,1532
13,77,Coweta,I) (Rep,Josh Bonner,Absentee by Mail Votes,1137
13,77,Coweta,I) (Rep,Josh Bonner,Advanced Voting Votes,3030
13,77,Coweta,I) (Rep,Josh Bonner,Election Day Votes,2296
13,77,Coweta,I) (Rep,Josh Bonner,Provisional Votes,0
13,77,Coweta,I) (Rep,Josh Bonner,TOTAL VOTES,6463
13,113,Fayette,Dem,Fred Rovner,Absentee by Mail Votes,2873
13,113,Fayette,Dem,Fred Rovner,Advanced Voting Votes,4443
13,113,Fayette,Dem,Fred Rovner,Election Day Votes,904
13,113,Fayette,Dem,Fred Rovner,Provisional Votes,0
13,113,Fayette,Dem,Fred Rovner,TOTAL VOTES,8220
13,113,Fayette,I) (Rep,Josh Bonner,Absentee by Mail Votes,3687
13,113,Fayette,I) (Rep,Josh Bonner,Advanced Voting Votes,12731
13,113,Fayette,I) (Rep,Josh Bonner,Election Day Votes,3576
13,113,Fayette,I) (Rep,Josh Bonner,Provisional Votes,0
13,113,Fayette,I) (Rep,Josh Bonner,TOTAL VOTES,19994
