StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,59,Clarke,Dem,Jonathan Wallace,Absentee by Mail Votes,3591
13,59,Clarke,Dem,Jonathan Wallace,Advanced Voting Votes,4025
13,59,Clarke,Dem,Jonathan Wallace,Election Day Votes,1240
13,59,Clarke,Dem,Jonathan Wallace,Provisional Votes,2
13,59,Clarke,Dem,Jonathan Wallace,TOTAL VOTES,8858
13,59,Clarke,I) (Rep,Marcus A. Wiedower,Absentee by Mail Votes,1206
13,59,Clarke,I) (Rep,Marcus A. Wiedower,Advanced Voting Votes,2010
13,59,Clarke,I) (Rep,Marcus A. Wiedower,Election Day Votes,1056
13,59,Clarke,I) (Rep,Marcus A. Wiedower,Provisional Votes,3
13,59,Clarke,I) (Rep,Marcus A. Wiedower,TOTAL VOTES,4275
13,219,Oconee,Dem,Jonathan Wallace,Absentee by Mail Votes,1734
13,219,Oconee,Dem,Jonathan Wallace,Advanced Voting Votes,2803
13,219,Oconee,Dem,Jonathan Wallace,Election Day Votes,423
13,219,Oconee,Dem,Jonathan Wallace,Provisional Votes,1
13,219,Oconee,Dem,Jonathan Wallace,TOTAL VOTES,4961
13,219,Oconee,I) (Rep,Marcus A. Wiedower,Absentee by Mail Votes,1992
13,219,Oconee,I) (Rep,Marcus A. Wiedower,Advanced Voting Votes,8414
13,219,Oconee,I) (Rep,Marcus A. Wiedower,Election Day Votes,2126
13,219,Oconee,I) (Rep,Marcus A. Wiedower,Provisional Votes,1
13,219,Oconee,I) (Rep,Marcus A. Wiedower,TOTAL VOTES,12533
