StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,121,Fulton,Rep,Alex B. Kaufman,Absentee by Mail Votes,2877
13,121,Fulton,Rep,Alex B. Kaufman,Advanced Voting Votes,8843
13,121,Fulton,Rep,Alex B. Kaufman,Election Day Votes,1503
13,121,Fulton,Rep,Alex B. Kaufman,Provisional Votes,51
13,121,Fulton,Rep,Alex B. Kaufman,TOTAL VOTES,13274
13,121,Fulton,I) (Dem,Josh McLaurin,Absentee by Mail Votes,5028
13,121,Fulton,I) (Dem,Josh McLaurin,Advanced Voting Votes,9872
13,121,Fulton,I) (Dem,Josh McLaurin,Election Day Votes,1428
13,121,Fulton,I) (Dem,Josh McLaurin,Provisional Votes,67
13,121,Fulton,I) (Dem,Josh McLaurin,TOTAL VOTES,16395
