StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,15,Bartow,Dem,Lyndsay Arrendale,Absentee by Mail Votes,232
13,15,Bartow,Dem,Lyndsay Arrendale,Advanced Voting Votes,292
13,15,Bartow,Dem,Lyndsay Arrendale,Election Day Votes,183
13,15,Bartow,Dem,Lyndsay Arrendale,Provisional Votes,0
13,15,Bartow,Dem,Lyndsay Arrendale,TOTAL VOTES,707
13,15,Bartow,I) (Rep,Trey Kelley,Absentee by Mail Votes,443
13,15,Bartow,I) (Rep,Trey Kelley,Advanced Voting Votes,1700
13,15,Bartow,I) (Rep,Trey Kelley,Election Day Votes,1307
13,15,Bartow,I) (Rep,Trey Kelley,Provisional Votes,0
13,15,Bartow,I) (Rep,Trey Kelley,TOTAL VOTES,3450
13,143,Haralson,Dem,Lyndsay Arrendale,Absentee by Mail Votes,72
13,143,Haralson,Dem,Lyndsay Arrendale,Advanced Voting Votes,82
13,143,Haralson,Dem,Lyndsay Arrendale,Election Day Votes,64
13,143,Haralson,Dem,Lyndsay Arrendale,Provisional Votes,0
13,143,Haralson,Dem,Lyndsay Arrendale,TOTAL VOTES,218
13,143,Haralson,I) (Rep,Trey Kelley,Absentee by Mail Votes,285
13,143,Haralson,I) (Rep,Trey Kelley,Advanced Voting Votes,911
13,143,Haralson,I) (Rep,Trey Kelley,Election Day Votes,965
13,143,Haralson,I) (Rep,Trey Kelley,Provisional Votes,0
13,143,Haralson,I) (Rep,Trey Kelley,TOTAL VOTES,2161
13,233,Polk,Dem,Lyndsay Arrendale,Absentee by Mail Votes,1081
13,233,Polk,Dem,Lyndsay Arrendale,Advanced Voting Votes,2269
13,233,Polk,Dem,Lyndsay Arrendale,Election Day Votes,793
13,233,Polk,Dem,Lyndsay Arrendale,Provisional Votes,6
13,233,Polk,Dem,Lyndsay Arrendale,TOTAL VOTES,4149
13,233,Polk,I) (Rep,Trey Kelley,Absentee by Mail Votes,1604
13,233,Polk,I) (Rep,Trey Kelley,Advanced Voting Votes,8330
13,233,Polk,I) (Rep,Trey Kelley,Election Day Votes,2547
13,233,Polk,I) (Rep,Trey Kelley,Provisional Votes,14
13,233,Polk,I) (Rep,Trey Kelley,TOTAL VOTES,12495
