StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,119,Franklin,I) (Rep,Alan Powell,Absentee by Mail Votes,1511
13,119,Franklin,I) (Rep,Alan Powell,Advanced Voting Votes,5415
13,119,Franklin,I) (Rep,Alan Powell,Election Day Votes,2299
13,119,Franklin,I) (Rep,Alan Powell,Provisional Votes,2
13,119,Franklin,I) (Rep,Alan Powell,TOTAL VOTES,9227
13,119,Franklin,Dem,Alisha Allen,Absentee by Mail Votes,471
13,119,Franklin,Dem,Alisha Allen,Advanced Voting Votes,558
13,119,Franklin,Dem,Alisha Allen,Election Day Votes,314
13,119,Franklin,Dem,Alisha Allen,Provisional Votes,0
13,119,Franklin,Dem,Alisha Allen,TOTAL VOTES,1343
13,147,Hart,I) (Rep,Alan Powell,Absentee by Mail Votes,1625
13,147,Hart,I) (Rep,Alan Powell,Advanced Voting Votes,5911
13,147,Hart,I) (Rep,Alan Powell,Election Day Votes,2431
13,147,Hart,I) (Rep,Alan Powell,Provisional Votes,3
13,147,Hart,I) (Rep,Alan Powell,TOTAL VOTES,9970
13,147,Hart,Dem,Alisha Allen,Absentee by Mail Votes,869
13,147,Hart,Dem,Alisha Allen,Advanced Voting Votes,1109
13,147,Hart,Dem,Alisha Allen,Election Day Votes,438
13,147,Hart,Dem,Alisha Allen,Provisional Votes,1
13,147,Hart,Dem,Alisha Allen,TOTAL VOTES,2417
13,195,Madison,I) (Rep,Alan Powell,Absentee by Mail Votes,451
13,195,Madison,I) (Rep,Alan Powell,Advanced Voting Votes,1515
13,195,Madison,I) (Rep,Alan Powell,Election Day Votes,1096
13,195,Madison,I) (Rep,Alan Powell,Provisional Votes,0
13,195,Madison,I) (Rep,Alan Powell,TOTAL VOTES,3062
13,195,Madison,Dem,Alisha Allen,Absentee by Mail Votes,156
13,195,Madison,Dem,Alisha Allen,Advanced Voting Votes,160
13,195,Madison,Dem,Alisha Allen,Election Day Votes,104
13,195,Madison,Dem,Alisha Allen,Provisional Votes,0
13,195,Madison,Dem,Alisha Allen,TOTAL VOTES,420
