StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,135,Gwinnett,I) (Dem,Dewey L. McClain,Absentee by Mail Votes,4059
13,135,Gwinnett,I) (Dem,Dewey L. McClain,Advanced Voting Votes,6850
13,135,Gwinnett,I) (Dem,Dewey L. McClain,Election Day Votes,3578
13,135,Gwinnett,I) (Dem,Dewey L. McClain,Provisional Votes,11
13,135,Gwinnett,I) (Dem,Dewey L. McClain,TOTAL VOTES,14498
